Query,Position,YouTube Videos,Other Videos
Meilleurs spots de camping,48,0.0,1.0
Meilleurs spots de camping,49,6.0,0.0
Meilleurs spots de camping,50,0.0,0.0
Meilleures escapades automnales,1,0.0,0.0
Meilleures escapades automnales,2,0.0,1.0
Meilleures escapades automnales,3,0.0,0.0
Meilleures escapades automnales,4,0.0,0.0
Meilleures escapades automnales,5,0.0,0.0
Meilleures escapades automnales,6,0.0,1.0
Meilleures escapades automnales,7,0.0,0.0
Meilleures escapades automnales,8,0.0,0.0
Meilleures escapades automnales,9,0.0,1.0
Meilleures escapades automnales,10,0.0,0.0
Meilleures escapades automnales,11,0.0,0.0
Meilleures escapades automnales,12,0.0,0.0
Meilleures escapades automnales,13,0.0,0.0
Meilleures escapades automnales,14,0.0,0.0
Meilleures escapades automnales,15,0.0,1.0
Meilleures escapades automnales,16,0.0,1.0
Meilleures escapades automnales,17,0.0,0.0
Meilleures escapades automnales,18,0.0,0.0
Meilleures escapades automnales,19,0.0,0.0
Meilleures escapades automnales,20,0.0,0.0
Meilleures escapades automnales,21,0.0,0.0
Meilleures escapades automnales,22,0.0,1.0
Meilleures escapades automnales,23,0.0,1.0
Meilleures escapades automnales,24,0.0,0.0
Meilleures escapades automnales,25,0.0,0.0
Meilleures escapades automnales,26,0.0,0.0
Meilleures escapades automnales,27,0.0,0.0
Meilleures escapades automnales,28,0.0,1.0
Meilleures escapades automnales,29,0.0,0.0
Meilleures escapades automnales,30,0.0,1.0
Meilleures escapades automnales,31,0.0,0.0
Meilleures escapades automnales,32,0.0,1.0
Meilleures escapades automnales,33,0.0,0.0
Meilleures escapades automnales,34,0.0,0.0
Meilleures escapades automnales,35,0.0,0.0
Meilleures escapades automnales,36,0.0,0.0
Meilleures escapades automnales,37,0.0,0.0
Meilleures escapades automnales,38,0.0,1.0
Meilleures escapades automnales,39,0.0,1.0
Meilleures escapades automnales,40,0.0,1.0
Meilleures escapades automnales,41,0.0,0.0
Meilleures escapades automnales,42,0.0,0.0
Meilleures escapades automnales,43,0.0,1.0
Meilleures escapades automnales,44,3.0,0.0
Meilleures escapades automnales,45,0.0,0.0
Meilleures escapades automnales,46,0.0,0.0
Meilleures escapades automnales,47,0.0,0.0
Meilleures escapades automnales,48,0.0,0.0
Destinations de printemps de premier plan,1,1.0,0.0
Destinations de printemps de premier plan,2,0.0,1.0
Destinations de printemps de premier plan,3,0.0,0.0
Destinations de printemps de premier plan,4,1.0,0.0
Destinations de printemps de premier plan,5,0.0,0.0
Destinations de printemps de premier plan,6,0.0,1.0
Destinations de printemps de premier plan,7,0.0,0.0
Destinations de printemps de premier plan,8,0.0,1.0
Destinations de printemps de premier plan,9,0.0,1.0
Destinations de printemps de premier plan,10,0.0,1.0
Destinations de printemps de premier plan,11,0.0,0.0
Destinations de printemps de premier plan,12,0.0,0.0
Destinations de printemps de premier plan,13,0.0,1.0
Destinations de printemps de premier plan,14,0.0,1.0
Destinations de printemps de premier plan,15,0.0,1.0
Destinations de printemps de premier plan,16,0.0,1.0
Destinations de printemps de premier plan,17,0.0,0.0
Destinations de printemps de premier plan,18,0.0,1.0
Destinations de printemps de premier plan,19,0.0,0.0
Destinations de printemps de premier plan,20,0.0,0.0
Destinations de printemps de premier plan,21,0.0,0.0
Destinations de printemps de premier plan,22,0.0,0.0
Destinations de printemps de premier plan,23,0.0,1.0
Destinations de printemps de premier plan,24,0.0,0.0
Destinations de printemps de premier plan,25,0.0,1.0
Destinations de printemps de premier plan,26,0.0,0.0
Destinations de printemps de premier plan,27,1.0,0.0
Destinations de printemps de premier plan,28,0.0,0.0
Destinations de printemps de premier plan,29,0.0,0.0
Destinations de printemps de premier plan,30,1.0,0.0
Destinations de printemps de premier plan,31,0.0,0.0
Destinations de printemps de premier plan,32,0.0,0.0
Destinations de printemps de premier plan,33,0.0,1.0
Destinations de printemps de premier plan,34,0.0,1.0
Destinations de printemps de premier plan,35,0.0,0.0
Destinations de printemps de premier plan,36,0.0,1.0
Destinations de printemps de premier plan,37,0.0,0.0
Destinations de printemps de premier plan,38,0.0,0.0
Destinations de printemps de premier plan,39,0.0,0.0
Destinations de printemps de premier plan,40,0.0,0.0
Destinations de printemps de premier plan,41,0.0,0.0
Destinations de printemps de premier plan,42,0.0,0.0
Destinations de printemps de premier plan,43,0.0,0.0
Destinations de printemps de premier plan,44,0.0,0.0
Destinations de printemps de premier plan,45,0.0,1.0
Destinations de printemps de premier plan,46,0.0,0.0
Destinations de printemps de premier plan,47,0.0,1.0
Destinations de printemps de premier plan,48,0.0,1.0
Destinations de printemps de premier plan,49,0.0,0.0
Meilleures offres de voyage,1,0.0,0.0
Meilleures offres de voyage,2,0.0,0.0
Meilleures offres de voyage,3,0.0,0.0
Meilleures offres de voyage,4,0.0,1.0
Meilleures offres de voyage,5,0.0,0.0
Meilleures offres de voyage,6,0.0,1.0
Meilleures offres de voyage,7,0.0,0.0
Meilleures offres de voyage,8,0.0,0.0
Meilleures offres de voyage,9,0.0,0.0
Meilleures offres de voyage,10,0.0,1.0
Meilleures offres de voyage,11,0.0,0.0
Meilleures offres de voyage,12,0.0,1.0
Meilleures offres de voyage,13,0.0,1.0
Meilleures offres de voyage,14,0.0,0.0
Meilleures offres de voyage,15,0.0,0.0
Meilleures offres de voyage,16,0.0,1.0
Meilleures offres de voyage,17,0.0,0.0
Meilleures offres de voyage,18,0.0,0.0
Meilleures offres de voyage,19,0.0,0.0
Meilleures offres de voyage,20,0.0,0.0
Meilleures offres de voyage,21,,
Meilleures offres de voyage,22,0.0,0.0
Meilleures offres de voyage,23,0.0,0.0
Meilleures offres de voyage,24,0.0,0.0
Meilleures offres de voyage,25,0.0,0.0
Meilleures offres de voyage,26,0.0,1.0
Meilleures offres de voyage,27,0.0,0.0
Meilleures offres de voyage,28,0.0,0.0
Meilleures offres de voyage,29,0.0,0.0
Meilleures offres de voyage,30,0.0,0.0
Meilleures offres de voyage,31,0.0,0.0
Meilleures offres de voyage,32,1.0,0.0
Meilleures offres de voyage,33,0.0,0.0
Meilleures offres de voyage,34,0.0,0.0
Meilleures offres de voyage,35,0.0,0.0
Meilleures offres de voyage,36,0.0,0.0
Meilleures offres de voyage,37,0.0,1.0
Meilleures offres de voyage,38,,
Meilleures offres de voyage,39,0.0,0.0
Meilleures offres de voyage,40,0.0,0.0
Meilleures offres de voyage,41,0.0,0.0
Meilleures offres de voyage,42,0.0,0.0
Meilleures offres de voyage,43,0.0,0.0
Meilleures offres de voyage,44,0.0,0.0
Meilleures offres de voyage,45,0.0,0.0
Meilleures offres de voyage,46,0.0,0.0
Meilleures offres de voyage,47,0.0,0.0
Meilleures offres de voyage,48,0.0,0.0
Meilleures offres de voyage,49,0.0,0.0
Meilleures offres de voyage,50,0.0,0.0
Avis sur les croisières océaniques,1,0.0,0.0
Avis sur les croisières océaniques,2,0.0,0.0
Avis sur les croisières océaniques,3,0.0,1.0
Avis sur les croisières océaniques,4,0.0,1.0
Avis sur les croisières océaniques,5,0.0,0.0
Avis sur les croisières océaniques,6,0.0,0.0
Avis sur les croisières océaniques,7,0.0,0.0
Avis sur les croisières océaniques,8,0.0,0.0
Avis sur les croisières océaniques,9,1.0,0.0
Avis sur les croisières océaniques,10,1.0,0.0
Avis sur les croisières océaniques,11,0.0,1.0
Avis sur les croisières océaniques,12,0.0,1.0
Avis sur les croisières océaniques,13,0.0,0.0
Avis sur les croisières océaniques,14,0.0,0.0
Avis sur les croisières océaniques,15,0.0,1.0
Avis sur les croisières océaniques,16,0.0,0.0
Avis sur les croisières océaniques,17,0.0,0.0
Avis sur les croisières océaniques,18,0.0,0.0
Avis sur les croisières océaniques,19,0.0,0.0
Avis sur les croisières océaniques,20,0.0,0.0
Avis sur les croisières océaniques,21,1.0,0.0
Avis sur les croisières océaniques,22,0.0,0.0
Avis sur les croisières océaniques,23,0.0,0.0
Avis sur les croisières océaniques,24,0.0,0.0
Avis sur les croisières océaniques,25,0.0,0.0
Avis sur les croisières océaniques,26,0.0,0.0
Avis sur les croisières océaniques,27,1.0,0.0
Avis sur les croisières océaniques,28,0.0,1.0
Avis sur les croisières océaniques,29,0.0,0.0
Avis sur les croisières océaniques,30,2.0,0.0
Avis sur les croisières océaniques,31,0.0,0.0
Avis sur les croisières océaniques,32,0.0,1.0
Avis sur les croisières océaniques,33,0.0,1.0
Avis sur les croisières océaniques,34,0.0,0.0
Avis sur les croisières océaniques,35,0.0,1.0
Avis sur les croisières océaniques,36,1.0,0.0
Avis sur les croisières océaniques,37,0.0,0.0
Avis sur les croisières océaniques,38,0.0,0.0
Avis sur les croisières océaniques,39,0.0,0.0
Avis sur les croisières océaniques,40,0.0,1.0
Avis sur les croisières océaniques,41,0.0,0.0
Avis sur les croisières océaniques,42,0.0,0.0
Avis sur les croisières océaniques,43,0.0,0.0
Avis sur les croisières océaniques,44,0.0,0.0
Avis sur les croisières océaniques,45,0.0,0.0
Avis sur les croisières océaniques,46,0.0,0.0
Avis sur les croisières océaniques,47,0.0,0.0
Avis sur les croisières océaniques,48,0.0,0.0
Avis sur les croisières océaniques,49,0.0,0.0
Itinéraires panoramiques de premier plan,1,0.0,0.0
Itinéraires panoramiques de premier plan,2,0.0,1.0
Itinéraires panoramiques de premier plan,3,0.0,0.0
Itinéraires panoramiques de premier plan,4,0.0,1.0
Itinéraires panoramiques de premier plan,5,0.0,0.0
Itinéraires panoramiques de premier plan,6,0.0,1.0
Itinéraires panoramiques de premier plan,7,0.0,0.0
Itinéraires panoramiques de premier plan,8,0.0,0.0
Itinéraires panoramiques de premier plan,9,0.0,0.0
Itinéraires panoramiques de premier plan,10,0.0,0.0
Itinéraires panoramiques de premier plan,11,0.0,0.0
Itinéraires panoramiques de premier plan,12,0.0,1.0
Itinéraires panoramiques de premier plan,13,0.0,0.0
Itinéraires panoramiques de premier plan,14,0.0,0.0
Itinéraires panoramiques de premier plan,15,0.0,0.0
Itinéraires panoramiques de premier plan,16,0.0,0.0
Itinéraires panoramiques de premier plan,17,0.0,0.0
Itinéraires panoramiques de premier plan,18,0.0,0.0
Itinéraires panoramiques de premier plan,19,0.0,0.0
Itinéraires panoramiques de premier plan,20,0.0,0.0
Itinéraires panoramiques de premier plan,21,0.0,0.0
Itinéraires panoramiques de premier plan,22,0.0,0.0
Itinéraires panoramiques de premier plan,23,0.0,0.0
Itinéraires panoramiques de premier plan,24,0.0,0.0
Itinéraires panoramiques de premier plan,25,0.0,2.0
Itinéraires panoramiques de premier plan,26,0.0,0.0
Itinéraires panoramiques de premier plan,27,1.0,0.0
Itinéraires panoramiques de premier plan,28,0.0,1.0
Itinéraires panoramiques de premier plan,29,0.0,0.0
Itinéraires panoramiques de premier plan,30,0.0,0.0
Itinéraires panoramiques de premier plan,31,0.0,1.0
Itinéraires panoramiques de premier plan,32,0.0,0.0
Itinéraires panoramiques de premier plan,33,0.0,1.0
Itinéraires panoramiques de premier plan,34,0.0,1.0
Itinéraires panoramiques de premier plan,35,0.0,1.0
Itinéraires panoramiques de premier plan,36,0.0,0.0
Itinéraires panoramiques de premier plan,37,0.0,0.0
Itinéraires panoramiques de premier plan,38,0.0,1.0
Itinéraires panoramiques de premier plan,39,0.0,0.0
Itinéraires panoramiques de premier plan,40,0.0,0.0
Itinéraires panoramiques de premier plan,41,0.0,0.0
Itinéraires panoramiques de premier plan,42,0.0,0.0
Itinéraires panoramiques de premier plan,43,1.0,0.0
Itinéraires panoramiques de premier plan,44,0.0,0.0
Itinéraires panoramiques de premier plan,45,1.0,0.0
Itinéraires panoramiques de premier plan,46,0.0,0.0
Itinéraires panoramiques de premier plan,47,0.0,0.0
Itinéraires panoramiques de premier plan,48,0.0,1.0
Itinéraires panoramiques de premier plan,49,0.0,1.0
