Query,Position,YouTube Videos,Other Videos
Réfrigérateurs intelligents,14,0.0,0.0
Réfrigérateurs intelligents,15,1.0,0.0
Réfrigérateurs intelligents,16,0.0,1.0
Réfrigérateurs intelligents,17,0.0,0.0
Réfrigérateurs intelligents,18,0.0,1.0
Réfrigérateurs intelligents,19,0.0,0.0
Réfrigérateurs intelligents,20,0.0,0.0
Réfrigérateurs intelligents,21,0.0,1.0
Réfrigérateurs intelligents,22,0.0,0.0
Réfrigérateurs intelligents,23,0.0,1.0
Réfrigérateurs intelligents,24,0.0,0.0
Réfrigérateurs intelligents,25,0.0,0.0
Réfrigérateurs intelligents,26,0.0,0.0
Réfrigérateurs intelligents,27,0.0,0.0
Réfrigérateurs intelligents,28,2.0,0.0
Réfrigérateurs intelligents,29,0.0,1.0
Réfrigérateurs intelligents,30,0.0,0.0
Réfrigérateurs intelligents,31,0.0,0.0
Réfrigérateurs intelligents,32,0.0,0.0
Réfrigérateurs intelligents,33,0.0,0.0
Réfrigérateurs intelligents,34,0.0,0.0
Réfrigérateurs intelligents,35,0.0,0.0
Réfrigérateurs intelligents,36,0.0,0.0
Réfrigérateurs intelligents,37,0.0,0.0
Réfrigérateurs intelligents,38,1.0,0.0
Réfrigérateurs intelligents,39,0.0,1.0
Réfrigérateurs intelligents,40,0.0,0.0
Réfrigérateurs intelligents,41,0.0,0.0
Réfrigérateurs intelligents,42,0.0,0.0
Réfrigérateurs intelligents,43,0.0,0.0
Réfrigérateurs intelligents,44,0.0,0.0
Réfrigérateurs intelligents,45,1.0,0.0
Réfrigérateurs intelligents,46,0.0,1.0
Réfrigérateurs intelligents,47,0.0,1.0
Réfrigérateurs intelligents,48,0.0,1.0
Réfrigérateurs intelligents,49,0.0,0.0
Marques d'aspirateurs,1,0.0,1.0
Marques d'aspirateurs,2,0.0,1.0
Marques d'aspirateurs,3,0.0,0.0
Marques d'aspirateurs,4,0.0,0.0
Marques d'aspirateurs,5,0.0,0.0
Marques d'aspirateurs,6,5.0,0.0
Marques d'aspirateurs,7,0.0,0.0
Marques d'aspirateurs,8,0.0,1.0
Marques d'aspirateurs,9,0.0,0.0
Marques d'aspirateurs,10,0.0,0.0
Marques d'aspirateurs,11,0.0,0.0
Marques d'aspirateurs,12,0.0,0.0
Marques d'aspirateurs,13,0.0,0.0
Marques d'aspirateurs,14,0.0,0.0
Marques d'aspirateurs,15,0.0,0.0
Marques d'aspirateurs,16,4.0,0.0
Marques d'aspirateurs,17,0.0,1.0
Marques d'aspirateurs,18,0.0,0.0
Marques d'aspirateurs,19,0.0,1.0
Marques d'aspirateurs,20,0.0,0.0
Marques d'aspirateurs,21,0.0,0.0
Marques d'aspirateurs,22,0.0,0.0
Marques d'aspirateurs,23,0.0,0.0
Marques d'aspirateurs,24,0.0,1.0
Marques d'aspirateurs,25,0.0,0.0
Marques d'aspirateurs,26,0.0,0.0
Marques d'aspirateurs,27,0.0,1.0
Marques d'aspirateurs,28,0.0,0.0
Marques d'aspirateurs,29,0.0,0.0
Marques d'aspirateurs,30,0.0,0.0
Marques d'aspirateurs,31,0.0,0.0
Marques d'aspirateurs,32,1.0,0.0
Marques d'aspirateurs,33,0.0,0.0
Marques d'aspirateurs,34,0.0,0.0
Marques d'aspirateurs,35,1.0,0.0
Marques d'aspirateurs,36,0.0,0.0
Marques d'aspirateurs,37,0.0,0.0
Marques d'aspirateurs,38,0.0,1.0
Marques d'aspirateurs,39,0.0,0.0
Marques d'aspirateurs,40,0.0,0.0
Marques d'aspirateurs,41,0.0,1.0
Marques d'aspirateurs,42,0.0,0.0
Marques d'aspirateurs,43,0.0,1.0
Marques d'aspirateurs,44,0.0,1.0
Marques d'aspirateurs,45,0.0,1.0
Marques d'aspirateurs,46,0.0,0.0
Marques d'aspirateurs,47,0.0,0.0
Marques d'aspirateurs,48,4.0,0.0
Marques d'aspirateurs,49,0.0,0.0
Fours à micro-ondes,1,0.0,0.0
Fours à micro-ondes,2,0.0,0.0
Fours à micro-ondes,3,0.0,0.0
Fours à micro-ondes,4,0.0,1.0
Fours à micro-ondes,5,0.0,0.0
Fours à micro-ondes,6,0.0,0.0
Fours à micro-ondes,7,0.0,1.0
Fours à micro-ondes,8,0.0,0.0
Fours à micro-ondes,9,0.0,0.0
Fours à micro-ondes,10,0.0,0.0
Fours à micro-ondes,11,0.0,1.0
Fours à micro-ondes,12,0.0,0.0
Fours à micro-ondes,13,0.0,0.0
Fours à micro-ondes,14,0.0,1.0
Fours à micro-ondes,15,0.0,0.0
Fours à micro-ondes,16,0.0,0.0
Fours à micro-ondes,17,0.0,0.0
Fours à micro-ondes,18,0.0,1.0
Fours à micro-ondes,19,3.0,0.0
Fours à micro-ondes,20,0.0,0.0
Fours à micro-ondes,21,0.0,0.0
Fours à micro-ondes,22,0.0,0.0
Fours à micro-ondes,23,0.0,1.0
Fours à micro-ondes,24,0.0,1.0
Fours à micro-ondes,25,0.0,0.0
Fours à micro-ondes,26,0.0,0.0
Fours à micro-ondes,27,0.0,1.0
Fours à micro-ondes,28,0.0,1.0
Fours à micro-ondes,29,0.0,0.0
Fours à micro-ondes,30,0.0,1.0
Fours à micro-ondes,31,0.0,0.0
Fours à micro-ondes,32,0.0,0.0
Fours à micro-ondes,33,0.0,0.0
Fours à micro-ondes,34,0.0,1.0
Fours à micro-ondes,35,0.0,0.0
Fours à micro-ondes,36,0.0,1.0
Fours à micro-ondes,37,0.0,0.0
Fours à micro-ondes,38,0.0,0.0
Fours à micro-ondes,39,0.0,0.0
Fours à micro-ondes,40,0.0,1.0
Fours à micro-ondes,41,0.0,0.0
Fours à micro-ondes,42,0.0,0.0
Fours à micro-ondes,43,0.0,0.0
Fours à micro-ondes,44,0.0,1.0
Fours à micro-ondes,45,0.0,1.0
Fours à micro-ondes,46,0.0,0.0
Fours à micro-ondes,47,,
Fours à micro-ondes,48,,
Fours à micro-ondes,49,,
Fours à micro-ondes,50,,
Purificateurs d'air,1,0.0,1.0
Purificateurs d'air,2,0.0,1.0
Purificateurs d'air,3,0.0,0.0
Purificateurs d'air,4,0.0,1.0
Purificateurs d'air,5,0.0,0.0
Purificateurs d'air,6,0.0,1.0
Purificateurs d'air,7,0.0,0.0
Purificateurs d'air,8,0.0,0.0
Purificateurs d'air,9,0.0,0.0
Purificateurs d'air,10,0.0,0.0
Purificateurs d'air,11,0.0,0.0
Purificateurs d'air,12,0.0,1.0
Purificateurs d'air,13,0.0,1.0
Purificateurs d'air,14,0.0,0.0
Purificateurs d'air,15,0.0,0.0
Purificateurs d'air,16,3.0,0.0
Purificateurs d'air,17,0.0,0.0
Purificateurs d'air,18,0.0,0.0
Purificateurs d'air,19,3.0,0.0
Purificateurs d'air,20,0.0,1.0
Purificateurs d'air,21,0.0,0.0
Purificateurs d'air,22,3.0,0.0
Purificateurs d'air,23,0.0,0.0
Purificateurs d'air,24,0.0,0.0
Purificateurs d'air,25,0.0,0.0
Purificateurs d'air,26,0.0,0.0
Purificateurs d'air,27,0.0,0.0
Purificateurs d'air,28,0.0,1.0
Purificateurs d'air,29,0.0,0.0
Purificateurs d'air,30,0.0,0.0
Purificateurs d'air,31,0.0,1.0
Purificateurs d'air,32,0.0,0.0
Purificateurs d'air,33,0.0,0.0
Purificateurs d'air,34,0.0,0.0
Purificateurs d'air,35,0.0,0.0
Purificateurs d'air,36,0.0,0.0
Purificateurs d'air,37,0.0,0.0
Purificateurs d'air,38,0.0,1.0
Purificateurs d'air,39,0.0,0.0
Purificateurs d'air,40,0.0,0.0
Purificateurs d'air,41,0.0,0.0
Purificateurs d'air,42,0.0,0.0
Purificateurs d'air,43,0.0,0.0
Purificateurs d'air,44,0.0,0.0
Purificateurs d'air,45,0.0,0.0
Purificateurs d'air,46,0.0,1.0
Purificateurs d'air,47,0.0,1.0
Purificateurs d'air,48,0.0,0.0
Lave-vaisselle en ligne,1,0.0,0.0
Lave-vaisselle en ligne,2,0.0,1.0
Lave-vaisselle en ligne,3,0.0,1.0
Lave-vaisselle en ligne,4,0.0,0.0
Lave-vaisselle en ligne,5,0.0,0.0
Lave-vaisselle en ligne,6,0.0,0.0
Lave-vaisselle en ligne,7,0.0,1.0
Lave-vaisselle en ligne,8,0.0,0.0
Lave-vaisselle en ligne,9,0.0,1.0
Lave-vaisselle en ligne,10,0.0,0.0
Lave-vaisselle en ligne,11,0.0,0.0
Lave-vaisselle en ligne,12,0.0,0.0
Lave-vaisselle en ligne,13,0.0,0.0
Lave-vaisselle en ligne,14,1.0,0.0
Lave-vaisselle en ligne,15,0.0,0.0
Lave-vaisselle en ligne,16,0.0,0.0
Lave-vaisselle en ligne,17,0.0,0.0
Lave-vaisselle en ligne,18,0.0,1.0
Lave-vaisselle en ligne,19,0.0,1.0
Lave-vaisselle en ligne,20,0.0,0.0
Lave-vaisselle en ligne,21,0.0,0.0
Lave-vaisselle en ligne,22,0.0,0.0
Lave-vaisselle en ligne,23,0.0,0.0
Lave-vaisselle en ligne,24,0.0,1.0
Lave-vaisselle en ligne,25,0.0,0.0
Lave-vaisselle en ligne,26,0.0,0.0
Lave-vaisselle en ligne,27,0.0,0.0
Lave-vaisselle en ligne,28,0.0,0.0
Lave-vaisselle en ligne,29,0.0,0.0
Lave-vaisselle en ligne,30,0.0,1.0
Lave-vaisselle en ligne,31,0.0,0.0
Lave-vaisselle en ligne,32,0.0,0.0
Lave-vaisselle en ligne,33,0.0,0.0
Lave-vaisselle en ligne,34,0.0,0.0
Lave-vaisselle en ligne,35,0.0,1.0
Lave-vaisselle en ligne,36,0.0,1.0
Lave-vaisselle en ligne,37,0.0,0.0
Lave-vaisselle en ligne,38,0.0,0.0
Lave-vaisselle en ligne,39,0.0,1.0
Lave-vaisselle en ligne,40,0.0,0.0
Lave-vaisselle en ligne,41,0.0,1.0
Lave-vaisselle en ligne,42,0.0,0.0
Lave-vaisselle en ligne,43,0.0,0.0
Lave-vaisselle en ligne,44,0.0,0.0
Lave-vaisselle en ligne,45,0.0,0.0
Lave-vaisselle en ligne,46,0.0,1.0
Lave-vaisselle en ligne,47,0.0,1.0
Lave-vaisselle en ligne,48,0.0,0.0
Lave-vaisselle en ligne,49,0.0,0.0
Domotique,1,1.0,0.0
Domotique,2,0.0,1.0
Domotique,3,0.0,0.0
Domotique,4,0.0,1.0
Domotique,5,0.0,1.0
Domotique,6,0.0,0.0
Domotique,7,0.0,0.0
Domotique,8,0.0,1.0
Domotique,9,0.0,0.0
Domotique,10,0.0,1.0
Domotique,11,0.0,1.0
Domotique,12,0.0,0.0
Domotique,13,0.0,1.0
Domotique,14,0.0,0.0
Domotique,15,0.0,0.0
Domotique,16,0.0,0.0
Domotique,17,0.0,1.0
Domotique,18,0.0,0.0
Domotique,19,0.0,1.0
Domotique,20,0.0,1.0
Domotique,21,0.0,0.0
Domotique,22,0.0,1.0
Domotique,23,0.0,0.0
Domotique,24,0.0,0.0
Domotique,25,0.0,1.0
Domotique,26,0.0,0.0
Domotique,27,0.0,1.0
Domotique,28,0.0,1.0
Domotique,29,0.0,0.0
Domotique,30,0.0,1.0
Domotique,31,0.0,0.0
Domotique,32,0.0,1.0
Domotique,33,0.0,1.0
Domotique,34,0.0,0.0
Domotique,35,1.0,0.0
Domotique,36,0.0,1.0
Domotique,37,0.0,0.0
Domotique,38,0.0,1.0
Domotique,39,0.0,0.0
Domotique,40,0.0,0.0
Domotique,41,0.0,0.0
Domotique,42,0.0,0.0
Domotique,43,0.0,0.0
Domotique,44,0.0,1.0
Domotique,45,0.0,0.0
Domotique,46,0.0,0.0
Domotique,47,0.0,1.0
Domotique,48,0.0,0.0
Domotique,49,,
Domotique,50,,
Climatiseurs,1,0.0,0.0
Climatiseurs,2,0.0,0.0
Climatiseurs,3,0.0,0.0
Climatiseurs,4,0.0,1.0
Climatiseurs,5,0.0,0.0
Climatiseurs,6,0.0,1.0
Climatiseurs,7,0.0,1.0
Climatiseurs,8,1.0,0.0
Climatiseurs,9,0.0,0.0
Climatiseurs,10,0.0,1.0
Climatiseurs,11,1.0,0.0
Climatiseurs,12,0.0,0.0
Climatiseurs,13,0.0,0.0
Climatiseurs,14,0.0,1.0
Climatiseurs,15,0.0,0.0
Climatiseurs,16,0.0,1.0
Climatiseurs,17,0.0,0.0
Climatiseurs,18,0.0,0.0
Climatiseurs,19,0.0,0.0
Climatiseurs,20,0.0,0.0
Climatiseurs,21,0.0,0.0
Climatiseurs,22,0.0,0.0
Climatiseurs,23,0.0,0.0
Climatiseurs,24,0.0,0.0
Climatiseurs,25,1.0,0.0
Climatiseurs,26,0.0,1.0
Climatiseurs,27,0.0,0.0
Climatiseurs,28,0.0,0.0
Climatiseurs,29,0.0,0.0
Climatiseurs,30,0.0,1.0
Climatiseurs,31,0.0,0.0
Climatiseurs,32,0.0,0.0
Climatiseurs,33,0.0,0.0
Climatiseurs,34,0.0,0.0
Climatiseurs,35,0.0,0.0
Climatiseurs,36,0.0,0.0
Climatiseurs,37,0.0,1.0
Climatiseurs,38,0.0,1.0
Climatiseurs,39,0.0,0.0
Climatiseurs,40,0.0,0.0
Climatiseurs,41,1.0,0.0
Climatiseurs,42,0.0,0.0
Climatiseurs,43,1.0,0.0
Climatiseurs,44,0.0,1.0
Climatiseurs,45,0.0,0.0
Climatiseurs,46,0.0,0.0
Climatiseurs,47,0.0,0.0
Climatiseurs,48,,
Climatiseurs,49,,
Climatiseurs,50,,
Machines à expresso,1,0.0,0.0
Machines à expresso,2,0.0,1.0
Machines à expresso,3,0.0,1.0
Machines à expresso,4,0.0,0.0
Machines à expresso,5,0.0,0.0
Machines à expresso,6,0.0,1.0
Machines à expresso,7,0.0,0.0
Machines à expresso,8,0.0,0.0
Machines à expresso,9,0.0,0.0
Machines à expresso,10,0.0,0.0
Machines à expresso,11,0.0,0.0
Machines à expresso,12,0.0,0.0
Machines à expresso,13,3.0,0.0
Machines à expresso,14,0.0,0.0
Machines à expresso,15,0.0,0.0
Machines à expresso,16,0.0,1.0
Machines à expresso,17,,
Machines à expresso,18,0.0,1.0
Machines à expresso,19,0.0,0.0
Machines à expresso,20,0.0,0.0
Machines à expresso,21,0.0,0.0
Machines à expresso,22,0.0,1.0
Machines à expresso,23,0.0,0.0
Machines à expresso,24,0.0,1.0
Machines à expresso,25,2.0,0.0
Machines à expresso,26,0.0,1.0
Machines à expresso,27,0.0,0.0
Machines à expresso,28,0.0,0.0
Machines à expresso,29,0.0,0.0
Machines à expresso,30,0.0,0.0
Machines à expresso,31,0.0,0.0
Machines à expresso,32,0.0,0.0
Machines à expresso,33,0.0,1.0
Machines à expresso,34,0.0,1.0
Machines à expresso,35,0.0,0.0
Machines à expresso,36,0.0,0.0
Machines à expresso,37,0.0,0.0
Machines à expresso,38,0.0,1.0
Machines à expresso,39,1.0,0.0
Machines à expresso,40,0.0,0.0
Machines à expresso,41,0.0,0.0
Machines à expresso,42,1.0,0.0
Machines à expresso,43,1.0,0.0
Machines à expresso,44,1.0,0.0
Machines à expresso,45,0.0,1.0
Machines à expresso,46,0.0,0.0
Machines à expresso,47,0.0,0.0
Machines à expresso,48,0.0,0.0
Machines à expresso,49,,
Machines à expresso,50,,
Solutions de chauffage,1,0.0,0.0
Solutions de chauffage,2,0.0,0.0
Solutions de chauffage,3,2.0,0.0
Solutions de chauffage,4,2.0,0.0
Solutions de chauffage,5,0.0,0.0
Solutions de chauffage,6,0.0,0.0
Solutions de chauffage,7,0.0,0.0
Solutions de chauffage,8,0.0,0.0
Solutions de chauffage,9,2.0,0.0
Solutions de chauffage,10,0.0,1.0
Solutions de chauffage,11,0.0,0.0
Solutions de chauffage,12,0.0,0.0
Solutions de chauffage,13,0.0,0.0
Solutions de chauffage,14,0.0,0.0
Solutions de chauffage,15,0.0,0.0
Solutions de chauffage,16,0.0,1.0
Solutions de chauffage,17,0.0,0.0
Solutions de chauffage,18,0.0,1.0
Solutions de chauffage,19,0.0,1.0
Solutions de chauffage,20,0.0,0.0
Solutions de chauffage,21,0.0,0.0
Solutions de chauffage,22,0.0,0.0
Solutions de chauffage,23,1.0,0.0
Solutions de chauffage,24,0.0,0.0
Solutions de chauffage,25,0.0,0.0
Solutions de chauffage,26,0.0,1.0
Solutions de chauffage,27,0.0,0.0
Solutions de chauffage,28,0.0,1.0
Solutions de chauffage,29,1.0,0.0
Solutions de chauffage,30,0.0,0.0
Solutions de chauffage,31,0.0,0.0
Solutions de chauffage,32,0.0,0.0
Solutions de chauffage,33,0.0,0.0
Solutions de chauffage,34,0.0,0.0
Solutions de chauffage,35,0.0,0.0
Solutions de chauffage,36,0.0,0.0
Solutions de chauffage,37,0.0,0.0
Solutions de chauffage,38,0.0,0.0
Solutions de chauffage,39,0.0,0.0
Solutions de chauffage,40,0.0,0.0
Solutions de chauffage,41,0.0,0.0
Solutions de chauffage,42,0.0,0.0
Solutions de chauffage,43,0.0,1.0
Solutions de chauffage,44,0.0,1.0
Solutions de chauffage,45,0.0,0.0
Solutions de chauffage,46,0.0,0.0
Solutions de chauffage,47,0.0,0.0
Solutions de chauffage,48,0.0,1.0
Batteurs sur socle,1,0.0,1.0
Batteurs sur socle,2,0.0,1.0
Batteurs sur socle,3,0.0,1.0
Batteurs sur socle,4,0.0,0.0
Batteurs sur socle,5,0.0,1.0
Batteurs sur socle,6,0.0,0.0
Batteurs sur socle,7,0.0,0.0
Batteurs sur socle,8,0.0,1.0
Batteurs sur socle,9,,
Batteurs sur socle,10,0.0,0.0
Batteurs sur socle,11,0.0,0.0
Batteurs sur socle,12,1.0,0.0
Batteurs sur socle,13,0.0,1.0
Batteurs sur socle,14,0.0,1.0
Batteurs sur socle,15,0.0,0.0
Batteurs sur socle,16,0.0,0.0
Batteurs sur socle,17,0.0,0.0
Batteurs sur socle,18,0.0,0.0
Batteurs sur socle,19,0.0,0.0
Batteurs sur socle,20,0.0,0.0
Batteurs sur socle,21,0.0,1.0
Batteurs sur socle,22,1.0,0.0
Batteurs sur socle,23,0.0,0.0
Batteurs sur socle,24,0.0,0.0
Batteurs sur socle,25,0.0,1.0
Batteurs sur socle,26,0.0,0.0
Batteurs sur socle,27,0.0,1.0
Batteurs sur socle,28,0.0,1.0
Batteurs sur socle,29,0.0,0.0
Batteurs sur socle,30,0.0,1.0
Batteurs sur socle,31,0.0,0.0
Batteurs sur socle,32,0.0,1.0
Batteurs sur socle,33,0.0,0.0
Batteurs sur socle,34,0.0,0.0
Batteurs sur socle,35,0.0,1.0
Batteurs sur socle,36,0.0,0.0
Batteurs sur socle,37,,
Batteurs sur socle,38,,
Batteurs sur socle,39,,
Batteurs sur socle,40,,
Batteurs sur socle,41,,
Batteurs sur socle,42,,
Batteurs sur socle,43,,
Batteurs sur socle,44,,
Batteurs sur socle,45,,
Batteurs sur socle,46,,
Batteurs sur socle,47,,
Batteurs sur socle,48,,
Batteurs sur socle,49,,
Batteurs sur socle,50,,
Fours électriques,1,1.0,0.0
Fours électriques,2,0.0,1.0
Fours électriques,3,0.0,1.0
Fours électriques,4,0.0,0.0
Fours électriques,5,0.0,0.0
Fours électriques,6,0.0,0.0
Fours électriques,7,3.0,0.0
Fours électriques,8,3.0,0.0
Fours électriques,9,0.0,1.0
Fours électriques,10,0.0,1.0
Fours électriques,11,0.0,1.0
Fours électriques,12,0.0,0.0
Fours électriques,13,0.0,0.0
Fours électriques,14,0.0,0.0
Fours électriques,15,0.0,0.0
Fours électriques,16,0.0,0.0
Fours électriques,17,0.0,1.0
Fours électriques,18,0.0,0.0
Fours électriques,19,0.0,1.0
Fours électriques,20,0.0,0.0
Fours électriques,21,0.0,0.0
Fours électriques,22,0.0,1.0
Fours électriques,23,0.0,0.0
Fours électriques,24,0.0,0.0
Fours électriques,25,0.0,0.0
Fours électriques,26,0.0,0.0
Fours électriques,27,0.0,0.0
Fours électriques,28,0.0,0.0
Fours électriques,29,0.0,0.0
Fours électriques,30,0.0,0.0
Fours électriques,31,0.0,0.0
Fours électriques,32,0.0,0.0
Fours électriques,33,0.0,0.0
Fours électriques,34,0.0,0.0
Fours électriques,35,0.0,0.0
Fours électriques,36,1.0,0.0
Fours électriques,37,0.0,0.0
Fours électriques,38,0.0,0.0
Fours électriques,39,0.0,0.0
Fours électriques,40,0.0,1.0
Fours électriques,41,0.0,1.0
Fours électriques,42,0.0,0.0
Fours électriques,43,0.0,0.0
Fours électriques,44,0.0,0.0
Fours électriques,45,0.0,0.0
Fours électriques,46,0.0,0.0
Fours électriques,47,0.0,1.0
Fours électriques,48,0.0,0.0
Fours électriques,49,0.0,0.0
Processeurs alimentaires,1,0.0,0.0
Processeurs alimentaires,2,0.0,0.0
Processeurs alimentaires,3,0.0,1.0
Processeurs alimentaires,4,0.0,1.0
Processeurs alimentaires,5,0.0,0.0
Processeurs alimentaires,6,0.0,0.0
Processeurs alimentaires,7,0.0,0.0
Processeurs alimentaires,8,0.0,0.0
Processeurs alimentaires,9,0.0,0.0
Processeurs alimentaires,10,0.0,0.0
Processeurs alimentaires,11,0.0,0.0
Processeurs alimentaires,12,0.0,0.0
Processeurs alimentaires,13,0.0,0.0
